listing_id,name,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,reviews_per_month,availability_365
10157379,Quiet Private Mission Hills Cottage,92103,32.74655,-117.17092,Entire home/apt,125.0,2.0,3.0,2016-05-30,1.0,,
10307039,Golden Hill Tree House,92102,32.71491,-117.13191,Entire home/apt,125.0,2.0,189.0,2019-08-09,1.0,,
13356724,Charming Farmhouse Style Guest Suite,92115,32.75697,-117.05594,Entire home/apt,125.0,2.0,35.0,2019-08-05,1.0,,
14122163,1 BR Cottage in North Park,92104,32.73874,-117.11954,Entire home/apt,125.0,2.0,17.0,2019-08-05,1.0,,
14828271,Cozy Cottage 1/2 mile to North Park close to  dtwn,92104,32.7479,-117.11649,Entire home/apt,125.0,2.0,72.0,2019-08-10,2.0,,
14916788,Beach Themed Cottage by Convention Center,92102,32.70699,-117.13942,Entire home/apt,125.0,2.0,180.0,2019-08-03,4.0,,
17015726,Urban Zen Bungalow (near North Park),92105,32.73284,-117.10826,Entire home/apt,125.0,2.0,70.0,2019-06-27,1.0,,
19905269,San Diego Downtown,92101,32.71875,-117.15447,Entire home/apt,250.0,1.0,4.0,2018-09-23,523.0,,
20333559,36th Floor Luxury 2 Bedroom Apt - East Village,92101,32.71064,-117.15451,Entire home/apt,125.0,2.0,0.0,,1.0,,
20620294,Charming Beach Cottage - One Block from Boardwalk,92109,32.79394,-117.25213,Entire home/apt,250.0,1.0,39.0,2018-09-09,1.0,,
21189937,San Diego sleeps 4-5,92108,32.76149,-117.15996,Entire home/apt,250.0,1.0,1.0,2018-08-12,523.0,,
21262668,"Baywatch Bungalow-Spacious, Beachy Loft w/Bay View",92110,32.78069,-117.20317,Entire home/apt,125.0,2.0,4.0,2019-05-04,2.0,,
21527842,Sea-Esta,92107,32.74828,-117.25054,Entire home/apt,250.0,1.0,11.0,2019-07-26,53.0,,
22673425,UTC La Jolla - UCSD Private Room/Bath,92122,32.86795,-117.22076,Private room,250.0,1.0,1.0,2018-06-29,523.0,,
23560957,Newly Remodeled & Just Blocks to the Beach 2BR!,92109,32.80188,-117.24752,Entire home/apt,250.0,1.0,0.0,,4.0,,
24655693,Historic Victorian Gem Downtown,92101,32.72109,-117.16191,Entire home/apt,125.0,2.0,29.0,2019-07-23,7.0,,
25293220,Spacious Condo at the heart of Little Italy,92101,32.72119,-117.1682,Entire home/apt,125.0,2.0,5.0,2019-07-21,1.0,,
26004282,"Open, Airy and Bright 2 Bedroom Condo!",92120,32.80484,-117.05229,Entire home/apt,125.0,2.0,2.0,2018-07-29,1.0,,
26108125,Cozy 2 bedrooms in a friendly place great location,92110,32.75044,-117.21793,Private room,250.0,1.0,0.0,,14.0,,
26473737,Ocean Beach Gem,92107,32.74083,-117.247,Entire home/apt,250.0,1.0,2.0,2018-09-02,1.0,,
26739083,1-bedroom apartment in the heart of Northpark,92104,32.75396,-117.1319,Entire home/apt,250.0,1.0,1.0,2018-07-22,1.0,,
30954463,"San Diego, California - Inn at the Park - Studio",92103,32.73791,-117.16012,Entire home/apt,125.0,2.0,5.0,2019-07-21,8.0,,
31612574,2 Bedroom House with Private Garden Near the Beach,92109,32.80622,-117.2408,Entire home/apt,125.0,2.0,30.0,2019-08-06,6.0,,
33158654,Family Friendly Home in the Heart of San Diego,92115,32.75987,-117.0909,Entire home/apt,125.0,2.0,7.0,2019-07-28,2.0,,
33224687,Bran New with Gorgeous View,92103,32.73687,-117.1736,Entire home/apt,125.0,2.0,14.0,2019-08-09,1.0,,
33428486,TRUE 2-BEDROOM Bungalow  - walkable neighborhood!!,92113,32.70128,-117.1353,Entire home/apt,125.0,2.0,13.0,2019-08-16,2.0,,
33516090,2330/D 2bds Mayor manor,92101,32.73014,-117.16533,Entire home/apt,250.0,1.0,10.0,2019-07-28,45.0,,
34341154,New Lofts apartment near Downtown area/Parking,92101,32.72161,-117.16191,Entire home/apt,250.0,1.0,12.0,2019-08-03,45.0,,
35004483,Pepper Berry Beach Cottage,92107,32.74644,-117.24009,Entire home/apt,125.0,2.0,18.0,2019-08-11,1.0,,
35131822,MidCentury Decor Open 2 BD Condo in Mission Valley,92108,32.78265,-117.14869,Entire home/apt,125.0,2.0,9.0,2019-08-12,1.0,,
35672785,North Park Comic Con  Adventure Close to All,92104,32.74457,-117.12159,Entire home/apt,250.0,1.0,2.0,2019-07-21,1.0,,
35916069,Mission Bay Getaway! Sleeps 4/Parking/AC&heat!,92110,32.77828,-117.20195,Entire home/apt,125.0,2.0,8.0,2019-08-15,1.0,,
35965896,Homer’s Place,91910,32.62733,-117.02322,Private room,125.0,2.0,2.0,2019-08-04,1.0,,
36268492,Prime OB Crib!,92107,32.75141,-117.24525,Private room,250.0,1.0,2.0,2019-07-21,1.0,,
37839085,Apartment near sea world/dt/airport 2 bdr 2 bath,92111,32.77244,-117.16812,Entire home/apt,250.0,1.0,0.0,,2.0,,
32722342,☀️ Pool House Close to La Jolla Shores  ☀️,92037,32.86926,-117.2485,Entire home/apt,249.0,1.0,18.0,2019-07-28,7.0,,
35768896,Bright & Charming- Sail Bay Getaway,92109,32.78842,-117.23884,Entire home/apt,249.0,1.0,1.0,2019-06-23,1.0,,
7517736,Modern Craftsman in North Park,92104,32.75245,-117.14114,Private room,62.0,4.0,186.0,2019-07-30,2.0,,
21070767,North Park Mid-Century with Courtyard,92116,32.75823,-117.12779,Entire home/apt,124.0,2.0,6.0,2019-07-28,8.0,,
12107772,Nice clean condo,92128,33.03396,-117.07651,Entire home/apt,82.0,3.0,0.0,,1.0,,
19197972,Renovated Bungalow in Fun & Exciting North Park!,92104,32.75316,-117.1327,Entire home/apt,123.0,2.0,107.0,2019-08-11,20.0,,
23546141,Sonder | The Utah | Ideal 2BR + Kitchen,92104,32.75383,-117.13138,Entire home/apt,123.0,2.0,30.0,2019-08-02,1136.0,,
33201872,Spacious Private Beach Oasis,92109,32.79854,-117.2309,Entire home/apt,82.0,3.0,15.0,2019-07-20,1.0,,
19873729,Casa Chalcedony by Global Cardon,92109,32.80401,-117.24423,Entire home/apt,122.0,2.0,62.0,2019-07-31,1.0,,
21188791,Beach & Bay Getaway,92109,32.78777,-117.23661,Entire home/apt,122.0,2.0,0.0,,1.0,,
21896935,Sonder | The Utah | Bold 2BR + Kitchen,92104,32.7531,-117.13144,Entire home/apt,122.0,2.0,31.0,2019-07-23,1136.0,,
22085396,Sonder | The Utah | Chic 2BR + Kitchen,92104,32.75374,-117.13293,Entire home/apt,122.0,2.0,37.0,2019-07-14,1136.0,,
30854676,Marriott Pulse San Diego,92101,32.71794,-117.15735,Entire home/apt,244.0,1.0,0.0,,6.0,,
36255381,Pristine 1bedroom condo walk to convention,92101,32.71171,-117.15835,Entire home/apt,122.0,2.0,6.0,2019-08-01,3.0,,
16972815,"Ocean Beach Loft - walk to shops, restaurants and beach",92107,32.74787,-117.24272,Entire home/apt,242.0,1.0,34.0,2019-08-10,53.0,,
32503601,SD Luxe Studio!  BEST LOCATION+3 Beds+Gym+Sleeps 4,92101,32.70778,-117.15246,Entire home/apt,242.0,1.0,21.0,2019-08-01,26.0,,
460007,Historic Victorian Charm Downtown (Carriage House),92101,32.7203,-117.16327,Entire home/apt,120.0,2.0,233.0,2019-07-21,7.0,,
798077,*Furnished 2 bed/2 bath apartment:2,92109,32.79012,-117.23875,Entire home/apt,60.0,4.0,20.0,2019-01-31,19.0,,
2131521,"La Jolla, The Jewel",92037,32.85244,-117.24859,Entire home/apt,120.0,2.0,3.0,2014-07-28,2.0,,
6529502,TWIN BEACH BUNGALOW #2,92107,32.7512,-117.24677,Entire home/apt,120.0,2.0,121.0,2019-08-04,3.0,,
8411352,Cozy Condo in East Mission Valley,92120,32.78167,-117.0919,Entire home/apt,120.0,2.0,0.0,,1.0,,
14595145,Quaint Village Bungalow,92037,32.83878,-117.27446,Entire home/apt,120.0,2.0,43.0,2019-08-09,1.0,,
17975478,"25% OFF SEP - All the Vacation Comforts, Outdoor Living, Walk to Beach",92037,32.83587,-117.27717,Entire home/apt,240.0,1.0,6.0,2019-07-27,403.0,,
18039936,Steps away from Mission Bay,92109,32.79098,-117.23448,Entire home/apt,120.0,2.0,3.0,2017-07-23,1.0,,
18976799,Fine Modern Living in Ocean Beach Townhome,92110,32.74731,-117.22674,Entire home/apt,120.0,2.0,8.0,2017-08-28,1.0,,
21203044,"Cozy, rustic condo in Del Mar - 3 miles from beach",92130,32.94775,-117.23304,Entire home/apt,120.0,2.0,0.0,,1.0,,
22145854,Beautiful Houseboat in the Most Luxurious Marina,92106,32.71029,-117.23102,Entire home/apt,120.0,2.0,0.0,,3.0,,
22886666,Chic and Modern #3 - Convention Center 1 mile away,92101,32.70944,-117.1501,Entire home/apt,120.0,2.0,79.0,2019-08-07,6.0,,
24178395,Pacific Beach Studio Loft one block from ocean,92109,32.79517,-117.25371,Entire home/apt,120.0,2.0,97.0,2019-08-13,1.0,,
26299202,5 min to Downtown | Bright and Stylish 1BD/1BA,92102,32.71643,-117.14585,Entire home/apt,120.0,2.0,93.0,2019-08-14,9.0,,
28313578,Beach Haven on Hornblend,92109,32.79717,-117.2455,Entire home/apt,120.0,2.0,53.0,2019-08-12,6.0,,
28872641,Beach Getaway on Hornblend,92109,32.79744,-117.24407,Entire home/apt,120.0,2.0,75.0,2019-08-13,6.0,,
29362797,"New and Spacious Guest Suite, Close to Everything",92103,32.73508,-117.17192,Entire home/apt,80.0,3.0,67.0,2019-08-12,1.0,,
30466941,Your Own Cozy Brick Cottage in Ocean Beach,92107,32.7513,-117.23222,Entire home/apt,80.0,3.0,6.0,2019-08-05,1.0,,
31104717,Huge master bedroom with balcony,92121,32.88094,-117.21202,Private room,120.0,2.0,1.0,2019-03-03,1.0,,
31279692,Best that NORTH PARK has to offer~Sunny Apartment,92104,32.75217,-117.13951,Entire home/apt,120.0,2.0,31.0,2019-08-05,1.0,,
34592309,Modern loft 4 blocks to Convention with parking.,92101,32.71044,-117.15389,Entire home/apt,120.0,2.0,17.0,2019-08-02,3.0,,
35806674,Cozy Cottage close to Imperial Beach & Coronado!,92154,32.57969,-117.09763,Entire home/apt,120.0,2.0,8.0,2019-08-15,1.0,,
35866273,"A Little Gem in Bay Ho, San Diego",92117,32.83654,-117.22547,Entire home/apt,60.0,4.0,1.0,2019-07-07,0.0,,
35970132,Gorgeous Hideout!,92154,32.5802,-117.09893,Entire home/apt,120.0,2.0,4.0,2019-08-04,1.0,,
36094137,2bedrooms2 bath very close to Convention Center,92101,32.7142,-117.15796,Entire home/apt,120.0,2.0,2.0,2019-08-03,3.0,,
36212742,⫷KingSuite⫸ Beach⎥SeaWorld PointLoma⎥Airport,92107,32.73957,-117.23362,Entire home/apt,120.0,2.0,4.0,2019-08-14,4.0,,
36456739,Logan Casita,92113,32.70224,-117.13047,Entire home/apt,120.0,2.0,1.0,2019-08-04,1.0,,
23416391,Gaslamp Plaza Suites 1 BR + Living Room Sleeps 4,92101,32.71559,-117.16049,Entire home/apt,239.0,1.0,1.0,2019-07-26,3.0,,
873742,Welcoming Bungalow close to it all!,92104,32.72446,-117.12781,Entire home/apt,119.0,2.0,430.0,2019-08-05,1.0,,
2448193,"Comfort, Location & Unique Style!",92104,32.75085,-117.1423,Entire home/apt,119.0,2.0,183.0,2019-07-30,8.0,,
16413923,Private garden cottage w/roof deck and views,92107,32.73688,-117.24283,Entire home/apt,119.0,2.0,113.0,2019-08-10,1.0,,
17213201,Dialed-In Condo 100 Meters from Mission Beach Bay,92109,32.76657,-117.24963,Entire home/apt,119.0,2.0,118.0,2019-07-20,3.0,,
24122170,LUXURIOUS PRIVATE STUDIO in the heart of SD.,92103,32.73946,-117.16417,Entire home/apt,119.0,2.0,40.0,2019-08-02,2.0,,
24561894,Sunny Studio In The Heart Of Little Italy,92101,32.7223,-117.16799,Entire home/apt,119.0,2.0,81.0,2019-07-28,7.0,,
29156866,☆ Perfectly Located Charming Apartment ☆,92104,32.74807,-117.13917,Entire home/apt,119.0,2.0,46.0,2019-07-29,2.0,,
30128000,"Luxury apt La Jolla San Diego w/ view,great access",92122,32.87176,-117.21718,Entire home/apt,119.0,2.0,17.0,2019-07-21,4.0,,
33631387,☆ Classical and Stylish apartment w/parking ☆,92116,32.75754,-117.13074,Entire home/apt,119.0,2.0,11.0,2019-07-30,1.0,,
34483295,Modern East Village Studio San Diego,92101,32.71034,-117.15286,Entire home/apt,119.0,2.0,8.0,2019-07-27,11.0,,
35546882,casitas felicidades 2,92110,32.75604,-117.19505,Entire home/apt,119.0,2.0,9.0,2019-08-05,1.0,,
37393192,Cozy Apartment in La Jolla/UTC/UCSD,92122,32.86911,-117.21749,Entire home/apt,119.0,2.0,0.0,,1.0,,
1462213,OB RedFishT 2 1/2 Blocks to Beach!,92107,32.74996,-117.24372,Entire home/apt,79.0,3.0,65.0,2016-10-10,3.0,,
1919622,OCTOBER DEAL! Beachy Cottage 2 1/2 blcks Beach,92107,32.7507,-117.2434,Entire home/apt,79.0,3.0,66.0,2016-10-31,3.0,,
3043186,OCTOBER DEAL! Breezy Cottage 2 1/2 Blks Beach,92107,32.75168,-117.24511,Entire home/apt,79.0,3.0,65.0,2016-11-01,3.0,,
4730878,Apartment near stadium & trolly,92108,32.78487,-117.11353,Entire home/apt,79.0,3.0,1.0,2015-07-21,1.0,,
28226672,San Diego Apartment,92122,32.87078,-117.20426,Private room,79.0,3.0,9.0,2019-07-19,1.0,,
29369981,The Vasilias Room w/ Hot-Tub & Mountain View,92119,32.80149,-117.00838,Private room,79.0,3.0,29.0,2019-08-05,2.0,,
31710729,"La Jolla Cove Suite: Private, Spectacular view",92037,32.84058,-117.25339,Private room,118.0,2.0,39.0,2019-08-13,4.0,,
32704052,BRAND NEW Modern Apartment Close to EVERYTHING!,92102,32.71868,-117.12282,Entire home/apt,118.0,2.0,16.0,2019-08-12,3.0,,
34046438,Downtown San Diego Gaslamp ♥ Cozy 1 Bdr Loft,92101,32.71256,-117.15883,Entire home/apt,235.0,1.0,11.0,2019-08-12,1.0,,
34123705,★Amazing Bay View Balcony★ 1BDR w/Free Pkg,92101,32.71027,-117.16263,Entire home/apt,235.0,1.0,0.0,,3.0,,
34149885,Gaslamp 1BDR Loft [Steps from Convention Ctr],92101,32.71097,-117.16067,Entire home/apt,235.0,1.0,1.0,2019-06-16,3.0,,
25971138,"Cozy Cottage Blocks from beach, Parking & Patio!",92107,32.74979,-117.24341,Entire home/apt,117.0,2.0,5.0,2019-07-21,1.0,,
17975456,"25% OFF AUG. 20% SEP - Steps to Beach w/  Views, Firepit, Hot Tub + Game Room!",92037,32.83271,-117.27763,Entire home/apt,233.0,1.0,3.0,2019-03-22,403.0,,
24822754,☆ Modern 2 bedroom ☆ w/ Parking ☆,92116,32.76388,-117.13071,Entire home/apt,116.0,2.0,79.0,2019-08-04,1.0,,
3301232,Mission Beach Getaway! Just Steps to the Beaches!!,92109,32.7797,-117.25243,Entire home/apt,115.0,2.0,27.0,2019-08-02,1.0,,
13558571,Pacific Beach Cottage 3 Parking AC Wifi Cable BBQ,92109,32.79549,-117.24348,Entire home/apt,115.0,2.0,72.0,2019-07-25,188.0,,
17748377,Bay-View 2BR w/ Private Patios – Mins to Beach,92106,32.73026,-117.22833,Entire home/apt,115.0,2.0,21.0,2019-07-18,44.0,,
19266184,Beds and Basics by the Beach,92107,32.75108,-117.23964,Entire home/apt,115.0,2.0,23.0,2019-08-14,1.0,,
20216801,Coastal Cottage with Farmhouse Style,92107,32.73982,-117.2299,Entire home/apt,115.0,2.0,157.0,2019-07-22,4.0,,
22587967,San Diego - Carmel Valley - Del Mar Cool Home,92130,32.9399,-117.23857,Entire home/apt,115.0,2.0,5.0,2018-02-20,1.0,,
23501181,Pacific Beach Retreat- Home away from home,92109,32.80158,-117.23066,Entire home/apt,115.0,2.0,67.0,2019-08-02,5.0,,
26989688,San Diego Apartment by Downtown/Convention Center,92102,32.70752,-117.14172,Entire home/apt,115.0,2.0,65.0,2019-08-03,3.0,,
29984975,Renovated Beach House - 9 blocks to the beach!,92109,32.80439,-117.24261,Entire home/apt,230.0,1.0,2.0,2019-01-20,2.0,,
31996267,California Beach Pad #3 - 3 blocks to the Beach!,92107,32.7496,-117.24529,Entire home/apt,115.0,2.0,28.0,2019-08-06,4.0,,
31996369,California Beach Pad #4 - 3 blocks to the Beach!,92107,32.74855,-117.24596,Entire home/apt,115.0,2.0,36.0,2019-08-10,4.0,,
32180304,WELCOME TO THE BRIGHT SIDE of North Park,92104,32.75372,-117.13897,Entire home/apt,115.0,2.0,27.0,2019-07-28,2.0,,
35512066,"House on Golden Hill, 5min to Downtown Gaslamp",92102,32.7157,-117.13307,Entire home/apt,115.0,2.0,5.0,2019-07-29,1.0,,
19040263,"Fun, Modern Bungalow- Hippest Breweries and Dining",92104,32.75214,-117.13205,Entire home/apt,113.0,2.0,94.0,2019-08-06,20.0,,
7176629,Artist apt in heart of Hillcrest,92103,32.74727,-117.15014,Entire home/apt,225.0,1.0,1.0,2015-07-20,1.0,,
11238634,Comic-Con  Inn at the Park,92103,32.73804,-117.1611,Entire home/apt,225.0,1.0,1.0,2016-07-27,2.0,,
23452387,"Central to Everything San Diego! 2 bd, 2 ba Condo",92111,32.80297,-117.15912,Entire home/apt,75.0,3.0,69.0,2019-08-12,2.0,,
26743798,Ocean Front Master Suite - Couples Paradise,92037,32.85128,-117.26046,Private room,225.0,1.0,2.0,2019-02-09,7.0,,
32672508,Modern Downtown San Diego 1 Bedroom Apartment,92101,32.71093,-117.15157,Entire home/apt,225.0,1.0,31.0,2019-08-04,10.0,,
32841626,"1BR Apartment in beautiful Eastlake, Chula Vista.",91913,32.65352,-116.97374,Entire home/apt,75.0,3.0,14.0,2019-07-21,1.0,,
37324714,Ritz Carlton Style La Jolla Suite,92037,32.84857,-117.26525,Private room,225.0,1.0,0.0,,7.0,,
37569194,One minute walk to the beach,92109,32.80331,-117.25785,Entire home/apt,225.0,1.0,0.0,,0.0,,
6657835,Mission Beach 1BR Apt- Steps from the Sand,92109,32.7668,-117.25171,Entire home/apt,112.0,2.0,21.0,2019-07-27,1.0,,
22829403,1BR Condo w/ Backyard & Grill,92109,32.79909,-117.23616,Entire home/apt,112.0,2.0,12.0,2019-07-19,44.0,,
24352016,Fully Equipped 1 bed/bath near Downtown Zoo Balboa,92102,32.71644,-117.13746,Entire home/apt,112.0,2.0,31.0,2019-08-15,2.0,,
29184222,☆ Private & Remodeled Home @ North Park! ☆,92116,32.76353,-117.13058,Entire home/apt,112.0,2.0,47.0,2019-08-09,1.0,,
33784189,EAST VILLAGE LOFT- AMAZING CITY VIEWS-Stay 30 Days,92101,32.71592,-117.15344,Entire home/apt,112.0,2.0,14.0,2019-08-13,1.0,,
31760092,California Beach Pad #2 - 3 blocks to the Beach!,92107,32.7483,-117.24536,Entire home/apt,111.0,2.0,25.0,2019-08-10,4.0,,
32925758,Cozy Apartment in mid Gaslamp with parking sleep4,92101,32.71379,-117.15948,Entire home/apt,111.0,2.0,9.0,2019-07-29,2.0,,
33688976,Steps from Beach and Belmont Park!! 1 BDRM apt,92109,32.77214,-117.25167,Entire home/apt,111.0,2.0,13.0,2019-08-02,4.0,,
181283,"$110/Convent Ctr, Zoo, History museum, downtown #3",92102,32.71638,-117.13811,Entire home/apt,110.0,2.0,34.0,2019-07-30,9.0,,
359838,"$110/Convent Ctr, zoo, museum, gaslamp, balboa # 2",92102,32.71708,-117.13934,Entire home/apt,110.0,2.0,27.0,2019-07-30,9.0,,
743453,"Quiet, relaxing, big & private room",92111,32.80878,-117.18563,Private room,55.0,4.0,300.0,2019-08-02,1.0,,
746233,"$110/Convent Ctr, Zoo, Balboa park and downtown #1",92102,32.71606,-117.13999,Entire home/apt,110.0,2.0,64.0,2019-07-21,9.0,,
1083711,Spacecraft in North Park,92104,32.74652,-117.13102,Entire home/apt,110.0,2.0,105.0,2019-08-09,1.0,,
1320702,"$110/convent ctr, downtown, zoo,  museum, beach #4",92102,32.71741,-117.13966,Entire home/apt,110.0,2.0,40.0,2019-07-01,9.0,,
2502282,"$110/ Convent Ctr, downtown, zoo, museum #6",92102,32.71659,-117.13931,Entire home/apt,110.0,2.0,39.0,2019-07-30,9.0,,
2547043,"$110/Convent Ctr, downtown, zoo, museum #7",92102,32.71571,-117.13852,Entire home/apt,110.0,2.0,21.0,2019-07-01,9.0,,
3678877,Comic-Con Loft,92101,32.72013,-117.16447,Entire home/apt,220.0,1.0,0.0,,1.0,,
3818701,Normal Heights Pool House in Perfect Location,92116,32.77179,-117.12093,Entire home/apt,110.0,2.0,295.0,2019-08-13,1.0,,
7262031,Downtown 2 story Loft w/ Parking,92101,32.71236,-117.1551,Entire home/apt,220.0,1.0,2.0,2015-07-13,1.0,,
9750195,"$110/Zoo, Downtown, Conv center,zoo, museum #5",92102,32.71702,-117.13833,Entire home/apt,110.0,2.0,18.0,2019-03-31,9.0,,
10150167,Charming Apartment in Hillcrest,92103,32.75462,-117.16015,Entire home/apt,110.0,2.0,2.0,2016-01-11,1.0,,
14341387,"Beautiful La Jolla Apartment, Canyon Views",92121,32.8791,-117.21415,Entire home/apt,110.0,2.0,53.0,2018-10-20,1.0,,
17125322,SouthPark 2BR Cottage Convenient and Hip near Golf,92102,32.72291,-117.12877,Entire home/apt,110.0,2.0,58.0,2019-07-31,6.0,,
18520426,"★ Hip ★ Casual ★ Euro-style Flat, Relax in Style!",92116,32.76591,-117.13709,Entire home/apt,110.0,2.0,77.0,2019-08-09,1.0,,
19199935,"Designed Cottage Near Balboa Park, Zoo, Museums!!",92104,32.75195,-117.13206,Entire home/apt,110.0,2.0,102.0,2019-08-08,20.0,,
19477518,Urban Canyon Getaway,92104,32.7318,-117.11971,Entire home/apt,110.0,2.0,88.0,2019-08-11,1.0,,
23122056,Beach House,92109,32.80259,-117.23156,Entire home/apt,110.0,2.0,1.0,2018-02-12,1.0,,
24444751,Immaculate Ocean Beach/Sunset Cliffs Cottage!,92107,32.74067,-117.25411,Entire home/apt,110.0,2.0,88.0,2019-08-15,2.0,,
24454704,New Remodel: Beech Street Bungalow,92102,32.72206,-117.12329,Entire home/apt,110.0,2.0,28.0,2019-06-28,1.0,,
25947134,Cozy Pacific Beach,92109,32.78329,-117.2365,Entire home/apt,110.0,2.0,115.0,2019-08-15,1.0,,
28472945,Cozy home,92113,32.70254,-117.1385,Entire home/apt,110.0,2.0,73.0,2019-08-03,1.0,,
33641092,Tis the Sea-Son! Steps from the Beach w/ Rooftop!,92109,32.78552,-117.25265,Entire home/apt,110.0,2.0,11.0,2019-08-04,34.0,,
36641595,"Bette's Bungalow:  Perfect beach apartment, walking distance to Windansea Beach",92037,32.83255,-117.27332,Entire home/apt,220.0,1.0,2.0,2019-07-22,53.0,,
37748960,Two Private Rooms in a Canyon View House !,92122,32.86071,-117.19481,Private room,110.0,2.0,0.0,,4.0,,
778962,"1 of a Kind!  North Park, Hillcrest",92104,32.75163,-117.14254,Entire home/apt,109.0,2.0,239.0,2019-07-28,8.0,,
1313771,"Unique Charm! North Park, Hillcrest",92104,32.75074,-117.14137,Entire home/apt,109.0,2.0,185.0,2019-07-30,8.0,,
1995500,OLD TOWN SAN DIEGO ZOO SEA WORLD,92110,32.75494,-117.19423,Entire home/apt,109.0,2.0,165.0,2019-08-09,1.0,,
2983487,Fire Works & Close 2 Beach,92107,32.75483,-117.22806,Entire home/apt,109.0,2.0,1.0,2015-10-18,1.0,,
5253172,Calliope's Hillcrest Cottage,92103,32.74743,-117.15011,Entire home/apt,109.0,2.0,177.0,2019-07-21,2.0,,
12955330,"Pacific Beach!! New, Private Guest House with Loft",92109,32.80503,-117.24534,Entire home/apt,109.0,2.0,73.0,2019-07-28,1.0,,
14963253,Entire apt in Little Italy/Downtown,92101,32.72339,-117.16668,Entire home/apt,109.0,2.0,162.0,2019-08-03,6.0,,
15194177,Spotless Breezy Cottage 2 Blocks to Beach,92107,32.75076,-117.24342,Entire home/apt,109.0,2.0,116.0,2019-08-02,4.0,,
15194225,Spotless Beachy Cottage 2 Blocks to Beach,92107,32.75085,-117.24401,Entire home/apt,109.0,2.0,80.0,2019-08-01,4.0,,
15194252,Spotless Apartment 2 Blocks to Beach,92107,32.75051,-117.24335,Entire home/apt,109.0,2.0,117.0,2019-08-03,4.0,,
15930540,Little Italy Private Apt near Convention Center!,92101,32.72351,-117.16823,Entire home/apt,109.0,2.0,159.0,2019-07-30,6.0,,
15986589,Ocean Beach Bungalow,92107,32.7458,-117.23372,Entire home/apt,109.0,2.0,109.0,2019-08-08,3.0,,
18878574,San Diego 1x1 Apt in Little Italy! Walk/Dine/Shop,92101,32.72198,-117.16799,Entire home/apt,109.0,2.0,129.0,2019-07-29,6.0,,
