listing_id,name,host_id,neighbourhood,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,data_year
12387177,Safe close to everything,5984903,Rancho Penasquitos,92129,32.96798,-117.11215,Private room,40.0,7,4.0,2016-11-30,,,2024
1906699,"Nice, quiet,private Room at North La Jolla/ UTC",9773685,University City,92122,32.87003,-117.20438,Private room,69.0,4,30.0,2019-08-06,,,2024
9796457,Private master bedroom,7674611,Normal Heights,92116,32.75757,-117.12211,Private room,69.0,4,35.0,2019-07-21,,,2024
11676155,VERY NICE PRIVATE ROOM IN UTC,29883486,University City,92122,32.86862,-117.22577,Private room,55.0,5,17.0,2019-06-21,,,2024
30535390,Cozy Bedroom in Canyon View Home in Serra Mesa,1401426,Serra Mesa,92123,32.79321,-117.13012,Private room,39.0,7,7.0,2019-06-30,,,2024
13186737,Home away from home,69196511,,91910,32.62669,-117.08917,Private room,90.0,3,9.0,2018-06-24,,,2024
20407044,San Diego’s Home Sweet Home,127526494,Rancho Penasquitos,92129,32.94605,-117.1275,Private room,45.0,6,5.0,2018-12-14,,,2024
23966104,Awesome Townhome in Downtown,157426237,East Village,92101,32.70957,-117.1558,Private room,135.0,2,7.0,2019-08-04,,,2024
32257810,San Diego  Pvt Rm Miramar College,127526494,Mira Mesa,92126,32.90326,-117.11957,Private room,38.0,7,3.0,2019-08-03,,,2024
33162385,Private room for executives in a unique home.,247279955,Rancho Bernardo,92127,33.03504,-117.07881,Private room,88.0,3,3.0,2019-08-12,,,2024
29185733,Cozy Loft in Airway Lane,1093720,Point Loma Heights,92106,32.74763,-117.22514,Entire home/apt,87.0,3,0.0,,,,2024
12448185,Private Room-Priv. Bath North Park,18684280,North Park,92104,32.75172,-117.12944,Private room,52.0,5,0.0,,,,2024
27031942,big room in a traditional craftsman house in SD,203398527,Golden Hill,92102,32.71647,-117.14622,Private room,65.0,4,14.0,2019-07-21,,,2024
28048565,"Private Room (A) near UCSD, La Jolla, Shopping +",2714366,University City,92122,32.85314,-117.21116,Private room,130.0,2,7.0,2019-07-23,,,2024
29188091,Queen Bedroom Motel like set up in remodeled home,25077150,College West,92115,32.76901,-117.08137,Private room,129.0,2,1.0,2019-07-21,,,2024
32870418,Clean and Beautiful San Diego Private Room,127526494,Mira Mesa,92126,32.90196,-117.1197,Private room,36.0,7,3.0,2019-06-18,,,2024
32892348,Caminito T Private Room San Diego,127526494,Mira Mesa,92126,32.90224,-117.11823,Private room,36.0,7,1.0,2019-06-05,,,2024
12827621,Ocean View in North Pacific Beach,30870356,Pacific Beach,00000,32.81124,-117.25843,Private room,50.0,5,1.0,2016-07-09,,,2024
19866905,1 bedroom available in 3 bedroom home,134572192,El Cerrito,92115,32.75333,-117.07292,Private room,25.0,10,0.0,,,,2024
21826670,In Heart of Pacific Beach! - Free Airport Pickup,33581799,Pacific Beach,92109,32.80398,-117.23516,Private room,125.0,2,6.0,2018-09-02,,,2024
23855443,Single Bedroom in a pleasant San Diego home,179188105,Clairemont Mesa West,92111,32.79791,-117.1864,Private room,50.0,5,6.0,2019-07-14,,,2024
25555080,Gorgeous Suburban Guesthouse in the hills of Poway,84874715,Rancho Encantada,92131,32.92805,-117.01826,Private room,250.0,1,0.0,,,,2024
26637739,Bird Rock Beach Cottage #2,95769712,La Jolla,92037,32.81451,-117.2636,Private room,250.0,1,5.0,2019-05-20,,,2024
36646694,Private bed with queen size aero bed private bath,7030648,,92071,32.85115,-117.01512,Private room,250.0,1,0.0,,,,2024
32265381,San Diego Clean & Beautiful Pvt Rm,127526494,Mira Mesa,92126,32.9019,-117.11994,Private room,35.0,7,1.0,2019-03-14,,,2024
10296441,Studio on Canyon for *One Guest Only*,52973296,Adams North,92116,32.7692,-117.12612,Entire home/apt,120.0,2,83.0,2018-12-16,,,2024
27505146,Private  bedroom/bathroom very charming and quite,207363781,North Clairemont,92117,32.83487,-117.18518,Private room,48.0,5,20.0,2019-08-09,,,2024
30961189,San Diego Private Room w/ Shared Jack n' Jill bath,231334226,Rancho Penasquitos,92129,32.94837,-117.12804,Private room,48.0,5,7.0,2019-07-27,,,2024
31594416,San Diego Queen Bed Shared Bathroom,231334226,Rancho Penasquitos,92129,32.94787,-117.12856,Private room,48.0,5,1.0,2019-03-03,,,2024
33910086,Modern condo in the Heart of Bird Rock,256069428,La Jolla,92037,32.81635,-117.27152,Private room,120.0,2,11.0,2019-07-18,,,2024
35600332,Master bedroom with private entrance motel style,25077150,College West,92115,32.76014,-117.07256,Private room,120.0,2,1.0,2019-07-21,,,2024
24307555,GREAT PLACE QUIET 5 min walking CONV CTR/ Gaslamp,9060661,Marina,92101,32.70969,-117.16156,Private room,119.0,2,25.0,2019-04-29,,,2024
3560755,Charming Spanish house in San Diego,17926311,North Park,92104,32.74037,-117.12102,Private room,79.0,3,2.0,2019-07-21,,,2024
28339051,|Convention Center| MASTER GUEST ROOM  DOWNTOWN SD,28615168,East Village,92101,32.71386,-117.15637,Private room,79.0,3,15.0,2019-07-27,,,2024
18754789,Cozy Downtown 2 Bedroom Condo (1 room) Available,130482844,Core-Columbia,92101,32.71654,-117.15752,Private room,77.0,3,12.0,2017-08-06,,,2024
4424457,"Priv Rm, Bay Park, SeaWorld Area",21374752,Bay Park,92117,32.79251,-117.19782,Private room,75.0,3,2.0,2015-07-13,,,2024
23565666,Private Room & Bath in Heart of North Park,6807501,North Park,92104,32.74727,-117.1288,Private room,32.0,7,4.0,2019-04-12,,,2024
1261964,"Modern, Minimalist Luxe Penthouse",6872996,Mission Valley West,92110,32.76602,-117.18596,Private room,110.0,2,12.0,2018-10-06,,,2024
4831721,Perfect Single Room,10453314,La Jolla,92037,32.85057,-117.2577,Private room,110.0,2,30.0,2019-07-29,,,2024
20872804,Room w/private bath in Del Mar near shops & fwy,146693286,Carmel Valley,92130,32.95739,-117.23289,Private room,110.0,2,4.0,2018-12-09,,,2024
26658350,Logan Heights Modern Charmer Bedroom #2,30322264,Mountain View,92113,32.69727,-117.10805,Private room,55.0,4,7.0,2018-09-10,,,2024
29317959,Private Bedroom in North Park,220870770,North Park,92104,32.74784,-117.13655,Private room,44.0,5,3.0,2018-11-03,,,2024
31054563,Room with shared bath,231971763,Mira Mesa,92126,32.90076,-117.12011,Private room,22.0,10,1.0,2018-12-26,,,2024
32392729,Suite Amy 4,73851541,Rancho Bernardo,92127,33.00167,-117.08537,Private room,30.0,7,1.0,2019-08-09,,,2024
22401418,"Spacious Private Executive Studio - UCSD, UTC, 805",163851428,Clairemont Mesa East,92111,32.8086,-117.17469,Entire home/apt,69.0,3,47.0,2019-08-13,,,2024
599607,Backyard Treehouse Flat,2954330,Midtown,92103,32.74407,-117.17589,Private room,200.0,1,0.0,,,,2024
2636761,Romantic room under the blue dome,10453314,La Jolla,92037,32.8504,-117.25745,Private room,100.0,2,41.0,2019-08-05,,,2024
4084417,Quaint room with shared bathroom,10453314,La Jolla,92037,32.8511,-117.25752,Private room,100.0,2,25.0,2019-08-07,,,2024
9307233,Gaslamp Studio with Parking,24627878,Marina,92101,32.7125,-117.16559,Entire home/apt,200.0,1,0.0,,,,2024
12983035,San Diego Dowtown Skyline View,55066873,Golden Hill,00000,32.7141,-117.14344,Entire home/apt,100.0,2,23.0,2019-07-22,,,2024
16190507,Central apartment for business and leisure,16308848,Clairemont Mesa East,92111,32.81878,-117.17227,Private room,40.0,5,17.0,2019-05-23,,,2024
20883787,Stand Alone Studio Apartment Unit,20262664,Rolando,92115,32.75843,-117.05477,Entire home/apt,100.0,2,9.0,2019-07-27,,,2024
21487812,PRIVATE BEDROOM DOWNTOWN 2 BED/ 2 BATH #4,3881880,East Village,92101,32.71124,-117.15113,Private room,40.0,5,0.0,,,,2024
21514496,PRIVATE BEDROOM DOWNTOWN 2 BED/ 2 BATH #5,3881880,East Village,92101,32.71104,-117.1498,Private room,40.0,5,1.0,2017-11-17,,,2024
26278674,DJ Tanners,197556853,Core-Columbia,00000,32.7162,-117.16,Shared room,200.0,1,0.0,,,,2024
33016899,Private bedroom and bathroom in quiet Old Town,67396945,Old Town,92110,32.74842,-117.19086,Private room,50.0,4,2.0,2019-06-03,,,2024
7240493,10 min to downtown for Comic Con!,16793346,Hillcrest,92103,32.746,-117.15141,Private room,197.0,1,0.0,,,,2024
149565,Comic-Con ROOM in Mission Bay area house,721326,Bay Park,92117,32.80142,-117.2014,Private room,65.0,3,43.0,2019-07-21,,,2024
20846926,Your own privacy with the at-home atmosphere!,46582063,University City,92122,32.84255,-117.22419,Private room,65.0,3,4.0,2019-07-28,,,2024
23238267,La Jolla UTC Near UCSD Private Room/Bath,172930653,University City,92122,32.86171,-117.22626,Private room,65.0,3,26.0,2019-07-29,,,2024
28989556,Reed Retreat,18738657,Pacific Beach,92109,32.79378,-117.24573,Private room,65.0,3,2.0,2019-06-07,,,2024
167760,Traveler's Haven - Central to all!,799669,Mira Mesa,92126,32.91104,-117.1302,Private room,48.0,4,71.0,2019-04-30,,,2024
1494013,Fully Furnished Rooms for Rent!,7985819,College West,92115,32.77178,-117.07181,Private room,95.0,2,12.0,2018-07-23,,,2024
7484137,Furnished Private room closest SDSU,7985819,College West,92115,32.77268,-117.07025,Private room,95.0,2,9.0,2019-04-13,,,2024
28827902,Fully Furnished X -Large Bedroom!Closest to SDSU!,7985819,College West,92115,32.76628,-117.07049,Private room,95.0,2,0.0,,,,2024
30959742,Clean and cozy bedroom,231334226,Rancho Penasquitos,92129,32.9465,-117.12896,Private room,37.0,5,3.0,2019-07-31,,,2024
172519,Upstairs Room/Pt. Loma,164137,Loma Portal,92106,32.74129,-117.21853,Private room,90.0,2,53.0,2019-01-13,,,2024
17803837,SINGLE room close to the beach!,5033932,Pacific Beach,92109,32.80997,-117.25503,Private room,60.0,3,5.0,2017-07-19,,,2024
22330739,Your own private Holiday Resort with Pool & SPA.,163266236,Linda Vista,92111,32.79643,-117.17908,Private room,60.0,3,3.0,2018-09-15,,,2024
22401036,Quiet central San Diego room w/shared bathroom.,163851428,Clairemont Mesa East,92111,32.80982,-117.17478,Private room,60.0,3,11.0,2019-07-30,,,2024
36820357,"Cozy, Sea N  Bay Breezes - downtown 5 miles away!",269288482,Bay Park,92110,32.78807,-117.20402,Private room,90.0,2,0.0,,,,2024
13513606,Bedroom in Normal Heights,51676655,Normal Heights,92104,32.75559,-117.12116,Private room,59.0,3,2.0,2016-07-25,,,2024
37175836,Fully furnished house,19819260,Birdland,92123,32.79101,-117.15539,Private room,175.0,1,0.0,,,,2024
37376447,The best local. Room for rent is my place,275413222,Mission Valley East,92108,32.77094,-117.14293,Shared room,175.0,1,0.0,,,,2024
20070520,"☮️ Private Room: Mindfulness, Backyard, Trees! ☮️",85136683,Linda Vista,92111,32.78704,-117.16624,Private room,24.0,7,3.0,2017-12-17,,,2024
3647778,Private Room 1.5 blocks from beach,18435665,Ocean Beach,92107,32.74148,-117.25281,Private room,165.0,1,1.0,2014-07-27,,,2024
33547305,cozy private bedroom near UCSD in UTC,17968424,University City,92122,32.85812,-117.20951,Private room,55.0,3,3.0,2019-08-17,,,2024
7619045,San Diego surf bed and Breakfast,34684947,Mira Mesa,92126,32.9234,-117.16558,Private room,80.0,2,2.0,2019-06-10,,,2024
12207154,Great Bed and bath in the ❤️ of PB!,38782394,Pacific Beach,92109,32.80047,-117.23899,Private room,80.0,2,33.0,2019-08-08,,,2024
16132490,Cable St. Ocean Cottage/shared,91683213,Ocean Beach,92107,32.74025,-117.2541,Private room,80.0,2,10.0,2019-05-26,,,2024
21514571,PRIVATE BEDROOM DOWNTOWN 2 BED/ 2 BATH #6,3881880,East Village,92101,32.70983,-117.1508,Private room,40.0,4,2.0,2018-12-28,,,2024
28106549,"Nice place, in the heart of Hillcrest.",198420036,Hillcrest,92103,32.75294,-117.16523,Private room,80.0,2,0.0,,,,2024
35267481,Cozy private room in San Diego/La Jolla,82594591,University City,92122,32.8671,-117.21977,Private room,80.0,2,4.0,2019-08-06,,,2024
35686800,Elle’s place,268453879,Pacific Beach,92109,32.79274,-117.23434,Private room,80.0,2,1.0,2019-06-14,,,2024
36315357,Minimalist Modern Bed w Desk North Park/Hillcrest!,272856396,University Heights,92104,32.75278,-117.1441,Private room,160.0,1,8.0,2019-08-10,,,2024
36527020,Little piece of paradise,162268141,Bay Terraces,92139,32.68299,-117.03766,Private room,80.0,2,0.0,,,,2024
36568795,Bedroom in Spanish Style House in Sorrento Valley,47919061,Mira Mesa,92126,32.91908,-117.1389,Private room,80.0,2,1.0,2019-07-27,,,2024
16930468,"cozy little apartment, close to downtown,",112533172,Midtown,92103,32.74624,-117.17718,Entire home/apt,76.0,2,28.0,2017-11-05,,,2024
4714055,South Park one bedroom,387229,North Park,92104,32.7255,-117.11686,Private room,150.0,1,0.0,,,,2024
6476350,Room in charming craftsman home,33834469,Golden Hill,92102,32.71612,-117.14661,Private room,50.0,3,0.0,,,,2024
6561652,Central Hillcrest/North Park Border,6411406,University Heights,92104,32.75317,-117.14165,Private room,50.0,3,1.0,2015-06-13,,,2024
11090048,5 Star Oasis on Tecolote Canyon,4359347,Clairemont Mesa West,92117,32.81816,-117.19025,Private room,50.0,3,43.0,2019-07-21,,,2024
12588363,shared ROOM - $2000,68280440,College West,92115,32.77938,-117.07761,Shared room,150.0,1,1.0,2018-07-16,,,2024
14184950,"Resort Style Home, Central and Close To Beaches",85958411,North Clairemont,92117,32.82225,-117.20033,Private room,75.0,2,0.0,,,,2024
14856038,Private Studio close by North Park,46238320,Cherokee Point,92105,32.74556,-117.11241,Entire home/apt,50.0,3,105.0,2019-08-05,,,2024
16362104,Contemporary private room with bathroom in a quiet house,84529759,North Clairemont,92117,32.83495,-117.21598,Private room,75.0,2,54.0,2019-01-01,,,2024
17687068,Sleep Comfortably Next to Petco Park,10666650,East Village,92101,32.70814,-117.15504,Private room,150.0,1,1.0,2017-12-29,,,2024
19697164,Spot in Double in La Jolla near UTC and UCSD,138763618,University City,92122,32.86558,-117.22451,Shared room,25.0,6,2.0,2017-08-30,,,2024
21581938,"1-br w/ private bath, patio in Scripps Ranch",37915466,Scripps Ranch,92131,32.90451,-117.10735,Private room,75.0,2,1.0,2018-05-28,,,2024
22609449,Room with a View!,50055746,Linda Vista,92111,32.76941,-117.17185,Private room,75.0,2,1.0,2018-01-11,,,2024
23591142,"Private room, soft bed, in sunny San Diego suburbs",176374258,Lake Murray,92119,32.79529,-117.02071,Private room,75.0,2,8.0,2019-07-29,,,2024
24159192,Cozy private room 1 block from Sunset Cliffs.,56232689,Ocean Beach,92107,32.73586,-117.25167,Private room,50.0,3,2.0,2019-03-17,,,2024
26669289,Downtown San Diego,89444806,Gaslamp,00000,32.7114,-117.16028,Private room,150.0,1,3.0,2019-07-21,,,2024
26866906,North Park walking distance to lots of fun.,159842680,North Park,92104,32.75041,-117.13298,Private room,150.0,1,5.0,2018-08-05,,,2024
29192581,Room with private bath and brand new furniture,25077150,College West,92115,32.76926,-117.08063,Private room,75.0,2,3.0,2019-02-26,,,2024
29824407,La Jolla Beach Cottage Sanctuary,95769712,La Jolla,92037,32.81404,-117.26159,Private room,150.0,1,65.0,2019-07-27,,,2024
30372095,Private room in Point Loma,144719149,Point Loma Heights,92110,32.75376,-117.21968,Private room,50.0,3,2.0,2019-01-01,,,2024
31808965,Quiet place in the heart of Carmel Valley.,238391121,Carmel Valley,92130,32.94564,-117.23565,Private room,50.0,3,5.0,2019-06-23,,,2024
34681992,Comfortable bed in a nice home. Near SDSU and DT,200933260,Redwood Village/Rolando Park,92115,32.74796,-117.06359,Private room,75.0,2,0.0,,,,2024
36241356,Private spacious  1bed\1bath   @ Rancho Bernardo,236853597,Rancho Bernardo,92127,33.0385,-117.08596,Private room,75.0,2,0.0,,,,2024
35704631,Enchanting Tiki Hut,10824022,Bay Ho,92117,32.82038,-117.21675,Private room,37.0,4,3.0,2019-07-27,,,2024
149548,Mission Bay Getaway - Near beaches!,721326,Bay Park,92117,32.80157,-117.20093,Private room,49.0,3,178.0,2019-07-20,,,2024
167804,"Mission Bay Retreat Studio, Near Beaches, La Jolla",721326,Bay Park,92117,32.80041,-117.20152,Private room,49.0,3,52.0,2019-08-13,,,2024
4710715,Room near SDSU,24345905,Rolando,92115,32.75943,-117.06616,Private room,49.0,3,58.0,2019-07-29,,,2024
5738584,Bedroom in Linda Vista,29761361,Linda Vista,92111,32.79541,-117.17595,Private room,49.0,3,171.0,2019-08-03,,,2024
23258409,Home away from home number 2,119690241,Linda Vista,92111,32.77391,-117.16347,Private room,49.0,3,45.0,2019-08-13,,,2024
29517791,Room 3 in Casa Clairemont,46717520,North Clairemont,92117,32.83985,-117.17714,Private room,49.0,3,6.0,2019-06-06,,,2024
15101287,Luxury Mission Valley Condo-Full renovated central,16263522,Mission Valley East,92108,32.77189,-117.15173,Private room,145.0,1,5.0,2016-11-11,,,2024
24501198,Comfortable bedroom near UCSD in UTC,17968424,University City,92122,32.85624,-117.20972,Private room,48.0,3,21.0,2019-06-26,,,2024
396390,Independent room in the back garden,1980775,Midtown,92103,32.74494,-117.17412,Entire home/apt,70.0,2,122.0,2019-08-13,,,2024
1762939,Mediterranean style private room in La Jolla area,9266843,University City,92122,32.86697,-117.22611,Private room,70.0,2,69.0,2018-09-30,,,2024
2250463,"Private Bed & Bath, Close to City",11494172,Ridgeview/Webster,92105,32.72847,-117.09477,Private room,70.0,2,4.0,2019-07-23,,,2024
5993331,Bright private bedroom near UCSD,26963217,La Jolla,92037,32.8543,-117.23434,Private room,70.0,2,86.0,2019-05-09,,,2024
17890042,Large Bedroom near UCSD and the beach!,26963217,La Jolla,92037,32.85451,-117.23391,Private room,70.0,2,41.0,2019-06-17,,,2024
19871428,Grove Street Hideaway,27129147,South Park,92102,32.72314,-117.1272,Private room,70.0,2,17.0,2018-09-01,,,2024
21208109,Feel at home,153210233,Point Loma Heights,92110,32.75095,-117.22484,Private room,70.0,2,3.0,2018-02-25,,,2024
21503147,Sorrento Valley Home w/ Convenient Amenities,105379641,Mira Mesa,92126,32.91045,-117.16468,Private room,70.0,2,27.0,2019-08-06,,,2024
21737618,Walk to SDSU & Viejas Arena,25907198,College West,92115,32.77743,-117.08511,Private room,70.0,2,8.0,2019-07-30,,,2024
26719144,Great separate private one Bedroom with a View,9176999,El Cerrito,92115,32.7547,-117.06682,Private room,70.0,2,3.0,2019-07-28,,,2024
7872614,Beautiful San Diego HOME   - WEST  Bedroom,2058261,Bay Park,92110,32.77964,-117.2068,Private room,46.0,3,71.0,2019-08-13,,,2024
10319109,Private Bedroom with View of Bay,51715079,Ocean Beach,92107,32.75386,-117.24913,Private room,69.0,2,8.0,2017-04-18,,,2024
19347379,Ocean Beach Jewel,135568005,Ocean Beach,92107,32.74213,-117.2539,Entire home/apt,69.0,2,161.0,2019-08-17,,,2024
27092488,"Convention, Getaway, Training, Work? I have room!!",140095302,Bay Terraces,92139,32.67312,-117.04375,Private room,69.0,2,1.0,2019-02-28,,,2024
26687842,Private room central  home queen bed shared-bath,66134435,Linda Vista,92111,32.79687,-117.17829,Private room,68.0,2,7.0,2019-07-22,,,2024
8771797,1bed with shared bath,45508201,Mira Mesa,92126,32.90232,-117.12295,Private room,45.0,3,5.0,2019-05-27,,,2024
8841898,SCRIPPS RANCH MASTER BEDROOM,46303663,Miramar Ranch North,92131,32.93296,-117.10303,Private room,45.0,3,21.0,2019-03-31,,,2024
36672858,Open Air Movie Loft,2186011,Midtown,92103,32.73507,-117.17051,Private room,135.0,1,10.0,2019-08-04,,,2024
25941070,Casa Cañedo II,31604578,,91910,32.62742,-117.0703,Entire home/apt,67.0,2,0.0,,,,2024
34505400,Private Quiet Cozy Studio,143031436,Serra Mesa,92123,32.80532,-117.12572,Entire home/apt,67.0,2,6.0,2019-06-30,,,2024
12633180,Bright room in tranquil setting.,9898257,Linda Vista,92111,32.76998,-117.17394,Private room,65.0,2,74.0,2019-08-04,,,2024
13815327,Cozy Ocean Beach Casita,81351357,Ocean Beach,92107,32.73932,-117.24748,Entire home/apt,65.0,2,194.0,2019-08-15,,,2024
14519812,kid friendly private room with shared bathroom,89714276,,92154,32.55924,-117.06973,Shared room,65.0,2,1.0,2016-09-12,,,2024
14773184,Spacious Room in South Park for Quiet Female,8919509,South Park,92102,32.72285,-117.12999,Private room,65.0,2,17.0,2019-07-28,,,2024
18417872,Historic Home in Downtown San Diego (2),9522814,Cortez,92101,32.72292,-117.16381,Private room,65.0,2,48.0,2019-07-04,,,2024
